SMILES,T1,T2,T3,T4,T5,K1,K2,K3,K4,K5,Intercept,Coefficients
C=C(C)CCCCCC,195.42,251.015,306.61,362.20500000000004,417.8,0.1259399546,0.11496716944999999,0.10399438429999999,0.09302159914999998,0.082048814,-2.966460017514987,206.77579521
C=CCCCCCC(C)C,199.0,260.1625,321.325,382.48749999999995,443.65,0.13487419,0.12250774412499998,0.11014129824999999,0.097774852375,0.08540840649999999,-2.924903560928223,220.61605083
C=C(C)CCCCCCC,208.33,266.635,324.94,383.245,441.55,0.12152770369999999,0.11067656014999999,0.0998254166,0.08897427305,0.0781231295,-3.037293678829001,228.5785235
CC(C)CCCCCCCO,213.15,288.1625,363.175,438.18750000000006,513.2,0.179622036,0.161276979,0.142931922,0.12458686499999999,0.106241808,-2.716877885957998,265.21764935
CC(C)CNCC(C)C,203.15,255.425,307.7,359.975,412.25,0.131434624,0.120193408,0.108952192,0.09771097599999999,0.08646975999999999,-2.945565697333161,216.11595832
COCC(C)C,188.0,238.5,289.0,339.5,390.0,0.16143204,0.14516245500000002,0.12889287,0.112623285,0.09635370000000001,-2.932254380532812,245.1554874
CC(C)C1=CCC(=CC1)C,225.14,282.8925,340.645,398.3975,456.15,0.13424876400000002,0.12342594550000002,0.11260312700000001,0.10178030850000001,0.09095749000000002,-2.860686585080202,222.36475
CC(C)C1=CC=C(CC1)C,220.0,277.0375,334.075,391.11249999999995,448.15,0.1329506,0.122383262375,0.11181592475000002,0.10124858712500001,0.0906812495,-2.851361162151442,212.74072007
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,223.15,300.0875,377.025,453.9625,530.9,0.15602275,0.1394811875,0.122939625,0.10639806249999999,0.08985649999999999,-2.917809165296516,293.43694489
C=CCCC(C)C,148.0,200.615,253.23,305.84499999999997,358.46,0.14036672,0.12811479110000001,0.11586286220000003,0.10361093330000003,0.09135900440000003,-2.77703938883398,149.26373249
C=CCC(C)CC,131.7,188.745,245.79,302.835,359.88,0.14405848000000002,0.131189128,0.11831977600000002,0.10545042400000001,0.092581072,-2.713046983684158,133.19459117
C=CC(C)CCC,145.0,198.0125,251.025,304.0375,357.05,0.14058,0.128387125,0.11619425,0.104001375,0.0918085,-2.759894030614348,144.34197968
C=C(C)CCCC,170.28,218.9575,267.635,316.3125,364.99,0.136397366,0.125247784625,0.11409820325,0.102948621875,0.0917990405,-2.816419105556097,165.84868371
CC(=O)CCC(C)C,199.25,270.2575,341.265,412.2725,483.28,0.17749504,0.1577038296,0.13791261919999998,0.1181214088,0.09833019840000001,-2.84815377718993,279.45302663
OCCCCC(C)C,293.15,340.36249999999995,387.575,434.7875,482.0,0.14363484,0.13105743000000003,0.11848002,0.10590261,0.0933252,-3.154581500998703,387.78449799
C=CCCCC(C)C,168.0,222.5875,277.175,331.76250000000005,386.35,0.13307391999999998,0.121361626,0.10964933199999999,0.09793703799999998,0.08622474399999999,-2.870691171017435,174.34809724
C=C(C)CCCCC,185.77,237.42000000000002,289.07,340.72,392.37,0.1302970368,0.1193389728,0.10838090880000001,0.09742284479999999,0.0864647808,-2.902835669609936,189.03534815
CC(C)OC(=O)CCCCCCCCCCCCCCC,285.95,368.1875,450.42499999999995,532.6624999999999,614.9,0.1371727365,0.122178373125,0.10718400975000002,0.09218964637500002,0.07719528300000002,-3.183639310834321,409.22316637
CC(O)COC(C)C,210.0,260.2875,310.575,360.86249999999995,411.15,0.1787542,0.16291464325,0.1470750865,0.13123552975000002,0.11539597300000001,-2.714438707479292,239.40050108
CCC(C)CCCCCCCCC,213.65,294.0375,374.425,454.81250000000006,535.2,0.158497326,0.14059020649999998,0.122683087,0.10477596749999998,0.086868848,-2.956632737302549,302.51807486
CC(C)CCCCCCCCCC,247.15,311.025,374.9,438.775,502.65,0.1414148785,0.13049161475,0.11956835100000002,0.10864508725000001,0.09772182350000001,-2.762153026751434,230.81279054
CCCCCCCCCCC(C)CO,271.0,337.95,404.9,471.84999999999997,538.8,0.14739704,0.13281800800000002,0.11823897600000001,0.10365994400000002,0.08908091200000001,-3.041068001106907,353.63453798
C[SiH](Cl)Cl,182.55,215.5875,248.625,281.6625,314.7,0.16086469850000001,0.150242151125,0.13961960375,0.128997056375,0.11837450900000002,-2.630706736636697,160.9386683
CC(C)CCCCCCCC,224.3,283.8125,343.32500000000005,402.83750000000003,462.35,0.14011796999999998,0.12987586874999998,0.11963376749999999,0.10939166624999998,0.09914956499999998,-2.709782169476214,194.08072714
C1=CC(C)CC1,168.54,210.9175,253.29500000000002,295.6725,338.05,0.1553284754,0.144247182925,0.13316589045,0.12208459797499999,0.11100330549999998,-2.604166973458916,143.92073585
C1(C)=CCCC1,146.62,197.125,247.63,298.135,348.64,0.1627231378,0.14980345374999998,0.1368837697,0.12396408565,0.11104440160000001,-2.548613110750674,131.85417365
CC1CCC(=O)C1,214.75,287.7025,360.655,433.6075,506.56,0.18778475249999999,0.16709469397499999,0.14640463545,0.125714576925,0.10502451839999999,-2.796150259852915,298.86589924
C1(NC)CCCCC1,264.65,303.98749999999995,343.325,382.6625,422.0,0.12876076000000003,0.12035827000000002,0.11195578000000002,0.10355329,0.09515080000000002,-2.938290741106273,252.67839884
C1(C)CCC(C[OH])CC1,245.2,299.6725,354.145,408.61749999999995,463.09,0.15755178,0.144622732125,0.13169368425,0.11876463637500001,0.10583558850000001,-2.784517333177217,260.10881978
C1[C@](O)([H])(CC[C@@](C)([H])(C1)),265.0,322.9,380.8,438.70000000000005,496.6,0.15291105,0.138005853,0.12310065599999999,0.10819545899999998,0.09329026199999998,-3.054328409906764,354.05318273
C1[C@](O)([H])(C[C@@](C)([H])(CC1)),272.65,325.7625,378.875,431.9875,485.1,0.14883156600000003,0.13525813550000002,0.121684705,0.1081112745,0.09453784400000001,-3.052514402406215,349.00022757
C1[C@](O)([H])([C@@](C)([H])(CCC1)),269.15,323.0625,376.975,430.8875,484.8,0.149458345,0.13567291875,0.1218874925,0.10810206625000002,0.09431664000000001,-3.047548882919709,345.67726241
C1[C@](O)([H])(CC[C@](C)([H])(C1)),263.95,322.1125,380.275,438.4375,496.6,0.1531813515,0.138208579125,0.12323580675,0.10826303437499998,0.09329026199999998,-3.051595127416616,352.83756596
C1[C@](O)([H])(C[C@](C)([H])(CC1)),267.65,322.0875,376.525,430.9625,485.4,0.150583307,0.13666799325,0.1227526795,0.10883736575,0.09492205199999999,-3.033378732252748,342.47876082
C1[C@](O)([H])([C@](C)([H])(CCC1)),280.15,331.16249999999997,382.17499999999995,433.1875,484.2,0.14617853600000003,0.133029554,0.11988057200000002,0.10673159,0.093582608,-3.093482597171123,362.55130382
ClC(=O)OC,192.0,230.0,268.0,306.0,344.0,0.169914,0.15821000000000002,0.146506,0.134802,0.123098,-2.576808288105014,171.45846327
O=C(OCCC(C)C)CCC,189.0,254.4125,319.825,385.23749999999995,450.65,0.14483136,0.130717959,0.116604558,0.102491157,0.088377756,-2.879071332261997,221.39973261
CCC(C)C(=O)O,357.15,388.0875,419.025,449.9625,480.9,0.13298106000000004,0.12519718500000002,0.11741331000000002,0.10962943500000003,0.10184556000000002,-3.135089931936242,412.89393105
CCC(C)C=O,213.15,251.0625,288.975,326.88750000000005,364.8,0.1708044325,0.15899658437500003,0.14718873625,0.135380888125,0.12357304000000001,-2.624126180380704,200.16716471
CCC(C)(N)C,168.15,213.625,259.1,304.57500000000005,350.05,0.18265138886289997,0.16952202926312498,0.15555571856839998,0.14075245677872494,0.12511224389409997,-2.513181574981469,161.97594826
C1CC(C)C2CCCCC2C1,231.3,295.7625,360.225,424.6875,489.15,0.125570068,0.11502142450000001,0.10447278100000001,0.0939241375,0.08337549400000001,-2.937616994568819,234.87058873
c1ccccc1[C@](C)([H])(O),293.35,339.3,385.25,431.2,477.15,0.15191685545,0.14162989110000002,0.13134292675,0.12105596240000001,0.11076899805000001,-2.784167762697777,285.24022099
c1cccc2oc(C)cc21,291.7,336.4375,381.17499999999995,425.91249999999997,470.65,0.12772542,0.1193416125,0.110957805,0.1025739975,0.09419019000000001,-2.93587371076014,276.06292709
C(c1cc(C)ccc1)O,252.0,311.5375,371.075,430.61249999999995,490.15,0.16436632,0.1502654585,0.136164597,0.12206373550000002,0.10796287400000001,-2.765066026411117,276.78770853
c1c(C)cccc1(C=O),251.0,306.2875,361.575,416.86249999999995,472.15,0.16071425,0.148371315625,0.13602838125,0.12368544687500001,0.1113425125,-2.6950166813937,245.7452191
c1(C)ccccc1(C=O),235.0,294.7875,354.575,414.36249999999995,474.15,0.15744395,0.144803078875,0.13216220775,0.11952133662500002,0.10688046550000001,-2.700398879905591,231.50444315
N1C(C)C1,208.15,241.025,273.9,306.775,339.65,0.13818540799999998,0.130042928,0.121900448,0.11375796799999999,0.105615488,-2.739355346816537,170.76371354
CNCCO,268.65,309.275,349.9,390.525,431.15,0.19248049,0.179586115,0.16669174,0.153797365,0.14090299,-2.554914316414797,262.42365072
C=CC(C)OCCO,223.0,274.1,325.2,376.29999999999995,427.4,0.167107342,0.15467725678,0.14140113952000002,0.12727899022,0.11231080888,-2.717174534957296,238.74971694
CC(C)CCSCCC(C)C,198.55,271.025,343.5,415.975,488.45,0.150249308,0.135389034,0.12052875999999998,0.10566848599999999,0.09080821199999999,-2.839801646316359,235.00167714
CC1OCCO1,212.1,247.86249999999998,283.625,319.3875,355.15,0.18228443300000002,0.170723489625,0.15916254625,0.14760160287500002,0.13604065950000002,-2.499714668305991,183.99960738
c1cc2SC(C)Cc2cc1,273.3,335.425,397.54999999999995,459.67499999999995,521.8,0.137712969,0.12758224525,0.1174515215,0.10732079775,0.097190074,-2.792082692002016,250.77586826
c1cc(C)cc2c1CCC2,213.3,278.7625,344.225,409.6875,475.15,0.136592074,0.12544904725,0.1143060205,0.10316299375,0.092019967,-2.787049940936524,203.50654931
c1cccc2c1CCC2C,182.1,252.5125,322.925,393.3375,463.75,0.136162973,0.124413239125,0.11266350524999999,0.100913771375,0.0891640375,-2.769221942522463,178.52168796
C1(C)=CC=CC1,210.8,244.5825,278.365,312.14750000000004,345.93,0.15342824,0.1445704685,0.135712697,0.1268549255,0.117997154,-2.610578866329128,167.64013562
C#CC(C)C,183.45,213.125,242.79999999999998,272.47499999999997,302.15,0.14650043,0.13728337499999999,0.12806632,0.118849265,0.10963221,-2.72998814029814,160.76339435
CC(C)=CC,139.39,182.46749999999997,225.545,268.6225,311.7,0.15579751,0.1432619575,0.130726405,0.1181908525,0.10565530000000001,-2.639654294621642,130.4751915
C=C(C)CC,135.58,177.76000000000002,219.94,262.12,304.3,0.155138242,0.142901824,0.13066540599999998,0.118428988,0.10619257,-2.622819550326591,123.57763399
C=C(C)C#C,160.15,196.4625,232.77499999999998,269.0875,305.4,0.15782289,0.1473866775,0.13695046500000002,0.1265142525,0.11607804000000001,-2.559838006251602,129.18536003
CC(O)C(C)C,188.0,236.97,285.94,334.90999999999997,383.88,0.14161512,0.1339140978,0.1262130756,0.11851205340000001,0.1108110312,-2.485791321332482,114.97977686
OCCC(C)C,155.95,218.0,280.04999999999995,342.09999999999997,404.15,0.15512268,0.1473292,0.13953572000000003,0.13174224,0.12394876000000002,-2.268837357939669,79.38048375
CC(C)(O)CC,264.15,291.91249999999997,319.67499999999995,347.4375,375.2,0.12009464350000001,0.116704564625,0.11331448575000001,0.10992440687500002,0.10653432800000001,-2.553956843276585,119.2726063
OCC(C)CC,195.0,246.7125,298.425,350.13750000000005,401.85,0.15213954999999998,0.144883769125,0.13762798825,0.130372207375,0.12311642649999999,-2.336974055677124,102.0403104
CC(C)CC(=O),222.2,258.0625,293.92499999999995,329.78749999999997,365.65,0.15181913,0.14246439687499998,0.13310966375,0.123754930625,0.1144001975,-2.675824304966272,190.1623142
C=C=C(C)C,159.53,198.1475,236.765,275.3825,314.0,0.153280634,0.1423827755,0.13148491700000003,0.12058705850000001,0.10968920000000001,-2.628275644778979,137.35327943
S1C(C)=CC=C1,209.79,253.76999999999998,297.75,341.73,385.71,0.1474908161,0.13766524430000002,0.1278396725,0.1180141007,0.10818852890000001,-2.663636688370169,175.83131754
S1(=O)(=O)CCC(C)C1,273.65,342.525,411.4,480.275,549.15,0.15566496500000002,0.14354985250000002,0.13143474000000002,0.11931962750000001,0.10720451500000001,-2.684111647491838,260.13940895
c1cc(C(=O)OC)c(O)cc1,265.15,322.3375,379.525,436.7125,493.9,0.15036970800000002,0.138515883,0.12666205800000002,0.11480823300000001,0.10295440800000001,-2.799585639127924,270.33888938
N1(C)C(=S)CCC1,276.0,346.25,416.5,486.75,557.0,0.13755456,0.127583275,0.11761199,0.10764070499999999,0.09766941999999999,-2.735605950608638,239.41273533
CSCCC,160.17,212.29999999999998,264.43,316.56,368.69,0.1694098255,0.155863845,0.1423178645,0.128771884,0.11522590349999999,-2.532671874770442,147.0170114
CSC(C)(C)CC,195.0,252.0,309.0,366.0,423.0,0.1575749,0.14502463999999998,0.13247438,0.11992412,0.10737386,-2.638033017079875,182.71808783
N#CC(C)CCC#N,228.15,305.15,382.15,459.15,536.15,0.191739506,0.173662986,0.15558646599999998,0.137509946,0.11943342599999998,-2.568536108265651,257.01045777
CC(=O)CC(=O)OC,218.15,274.725,331.3,387.875,444.45,0.189703287,0.17448348049999998,0.159263674,0.14404386749999998,0.128824061,-2.505403948728836,213.42822324
O=C(OC)CCCCCCC,236.2,293.6875,351.17499999999995,408.66249999999997,466.15,0.152109134,0.139063495625,0.12601785725000003,0.11297221887500002,0.09992658050000001,-2.82809731567048,256.74051287
O=CC(C)CCCCCC,244.5,298.375,352.25,406.125,460.0,0.164307125,0.15074409375,0.1371810625,0.12361803125,0.110055,-2.753412832126633,262.10398818
O=C(OC)CCCCCCC/C=CC/C=CCCCCC,233.93,330.235,426.53999999999996,522.845,619.15,0.15212360390000002,0.13866305405,0.1252025042,0.11174195435,0.09828140450000002,-2.664018930245412,234.94215776
CCCCCCCC/C=CCCCCCCCC(=O)OC,253.65,345.0625,436.47499999999997,527.8874999999999,619.3,0.1492610635,0.136828049375,0.12439503525000001,0.11196202112500002,0.09952900700000002,-2.665228318818362,240.35936466
CSC(C)C,171.64,218.20749999999998,264.775,311.34250000000003,357.91,0.1643503248,0.15202483890000001,0.139699353,0.12737386709999998,0.1150483812,-2.565675743748455,152.28851564
COC(C)(C)C(=O)OC,229.6,274.4875,319.375,364.2625,409.15,0.159074848,0.14701716775,0.1349594875,0.12290180725,0.110844127,-2.747211089102036,231.77390372
SCCC(=O)OC,199.7,258.3,316.9,375.5,434.1,0.175901608,0.16152351199999998,0.14714541599999997,0.13276731999999997,0.11838922399999997,-2.552255521420125,193.15435883
CC(=O)C(C)C,181.15,246.4225,311.695,376.96750000000003,442.24,0.178104758,0.1581914237,0.1382780894,0.11836475509999998,0.0984514208,-2.84377635594829,254.54966333
CC(C)C(=O)OC,188.45,249.4775,310.505,371.5325,432.56,0.17140107799999998,0.1526802821,0.1339594862,0.11523869029999999,0.0965178944,-2.897344805789818,261.68201474
CI,206.7,233.925,261.15,288.375,315.6,0.099920322,0.09495611550000001,0.08999190900000001,0.08502770250000001,0.08006349600000001,-3.001499007034965,152.90710118
CC(O)C(=O)OC,207.15,259.85,312.55,365.25,417.95,0.245402442,0.22547551799999999,0.205548594,0.18562167000000002,0.165694746,-2.268563664717858,207.00560474
CCCCCC[C@H](C/C=CCCCCCCCC(=O)OC)O,268.07,363.2525,458.43499999999995,553.6175,648.8,0.1419826398,0.12990778785,0.11783293590000002,0.10575808395000003,0.09368323200000002,-2.739953824244723,261.53102333
COC(=O)CO,264.0,304.0375,344.075,384.11249999999995,424.15,0.20731745504000001,0.19323199839009142,0.17898260278636563,0.16456926822882267,0.14999199471746252,-2.515857190872687,268.67825364
OC(C)(C)C(=O)OC,239.9,296.945,353.99,411.03499999999997,468.08,0.15788964499999997,0.14211955475,0.12634946449999998,0.11057937424999999,0.094809284,-3.00889271611837,321.30866067
C(CCCC=C/CCCCCC)CCCC(OC)=O,281.15,359.74249999999995,438.335,516.9275,595.52,0.15375734900000002,0.13766632055000003,0.12157529210000001,0.10548426365,0.08939323520000002,-3.016170533002864,381.63643811
CCC(=O)CCC(C)C,233.5,298.525,363.55,428.57500000000005,493.6,0.16564261000000002,0.1481938015,0.130744993,0.1132961845,0.09584737600000001,-2.953867992233319,320.17958416
COC(=O),174.15,223.9,273.65,323.4,373.15,0.2430978,0.2198148,0.1965318,0.1732488,0.1499658,-2.421818605668091,208.38400241
CSCC,167.23,210.3725,253.515,296.6575,339.8,0.1729669826,0.16048240595000002,0.1479978293,0.13551325265,0.123028676,-2.497811279770552,143.6930446
C1CCCCC1C(C)C,183.76,244.7975,305.83500000000004,366.8725,427.91,0.13773568800000002,0.12591272425,0.1140897605,0.10226679675000001,0.09044383300000002,-2.802073843854367,183.78707291
CCCCCCCCCCCC(=O)OC,278.15,343.61249999999995,409.075,474.5375,540.0,0.14234117350000003,0.12896653012500003,0.11559188675000001,0.102217243375,0.08884260000000001,-3.028989311918042,344.48515854
C1C(C)OC(=O)O1,223.95,296.675,369.4,442.125,514.85,0.226853546,0.21127366925,0.1956937925,0.18011391575,0.164534039,-2.11434671003074,170.47218076
CCCCCCCCCC(=O)OC,255.15,325.6125,396.075,466.5375,537.0,0.14441769050000003,0.12978051537500002,0.11514334025000002,0.100506165125,0.08586899000000002,-3.037366399272317,332.60320947
N#CCC(=O)OC,260.08,314.62,369.15999999999997,423.7,478.24,0.18879239199999998,0.174061138,0.159329884,0.14459863,0.12986737599999998,-2.574015298266059,264.63336735
ClCC(=O)OC,241.03,281.515,322.0,362.485,402.97,0.15477015700000002,0.14432097850000003,0.1338718,0.12342262150000001,0.112973443,-2.726510797581349,225.81
CSC(C)(C)C,190.84,236.1425,281.445,326.7475,372.05,0.15410396999999998,0.142857624375,0.13161127875,0.12036493312499999,0.10911858749999999,-2.654525926519315,170.78383695
CSCCCC,175.3,230.62,285.94,341.26,396.58,0.164138433,0.1506187782,0.13709912340000002,0.1235794686,0.1100598138,-2.603058547383575,168.19988361
c1c(C(=O)OC)cccc1,260.75,332.5375,404.325,476.11249999999995,547.9,0.1620759075,0.145737790375,0.12939967325,0.11306155612500002,0.09672343900000001,-2.915731636634593,337.70268585
C=CC(=O)OC,196.32,252.49,308.65999999999997,364.83,421.0,0.191990208,0.17229700599999997,0.152603804,0.132910602,0.1132174,-2.751908779877446,257.59130951
COCCC#N,210.12,267.34000000000003,324.56,381.78,439.0,0.17494874800000002,0.160523586,0.146098424,0.131673262,0.11724810000000001,-2.595370492149796,209.73007006
CC(OC)CO,216.3,262.8875,309.475,356.0625,402.65,0.18872029099999998,0.17430472087499999,0.15988915075,0.145473580625,0.1310580105,-2.538758505551116,212.12659811
COC(C)COC(C)CO,193.15,260.225,327.3,394.375,461.45,0.19379632549999998,0.17399377324999998,0.154191221,0.13438866875,0.1145861165,-2.647171068593747,241.09736669
COCCOCCOCCOCCOCCO,275.6,358.3,441.0,523.7,606.4,0.16296835999999998,0.14585773,0.1287471,0.11163646999999999,0.09452584,-2.926070244518374,368.78572293
COCCOCCOCCOCCO,292.3,356.35,420.4,484.45,548.5,0.16947727499999998,0.15373698749999998,0.13799670000000003,0.12225641250000001,0.10651612500000002,-2.878150861384294,365.78202567
OCCOC,188.15,240.51250000000002,292.875,345.2375,397.6,0.23410027749999998,0.21262379812499999,0.19114731875,0.16967083937499997,0.14819435999999997,-2.416836819734399,214.21054288
O1C=CCCC1(OC),255.0,291.4375,327.875,364.3125,400.75,0.1329583,0.12460172375,0.1162451475,0.10788857125,0.099531995,-2.888304004106867,237.56463858
COC(C)CC,167.5,223.125,278.75,334.375,390.0,0.16837175,0.1504660625,0.13256037499999998,0.11465468749999998,0.09674899999999997,-2.863169966751008,222.87733902
CC(=O)C(=C)OC,225.7,271.075,316.45,361.825,407.2,0.154678541,0.14361293975,0.1325473385,0.12148173724999999,0.11041613599999998,-2.701027259178829,209.73122884
c1c(N)c(OC)ccc1,279.95,334.375,388.79999999999995,443.22499999999997,497.65,0.157457222,0.146112875,0.134768528,0.12342418100000001,0.112079834,-2.705772383893102,266.05247811
CC(=O)COC,231.5,270.5375,309.575,348.61249999999995,387.65,0.18071098000000002,0.16872334450000004,0.15673570900000003,0.14474807350000005,0.13276043800000004,-2.551811665189331,211.93073367
OC(=O)COC,281.0,330.315,379.63,428.945,478.26,0.18980423,0.17608627644999997,0.16236832289999997,0.14865036934999998,0.13493241579999998,-2.572602677256128,280.31200445
OC1=CC=C(/C=C/C)C=C1OC,294.68,355.7975,416.91499999999996,478.03249999999997,539.15,0.1414011824,0.1298304173,0.11825965220000001,0.1066888871,0.095118122,-2.923580740092401,319.735926
COCC(N)C,281.15,303.36249999999995,325.575,347.7875,370.0,0.165383475,0.15753135625000003,0.1496792375,0.14182711875,0.133975,-2.738991290739783,271.66861047
CC(O)COC,176.48,230.67249999999999,284.865,339.0575,393.25,0.20673817600000002,0.18946160700000003,0.172185038,0.154908469,0.1376319,-2.396516321603378,173.58251698
c1(O)c(OC)cc(CC=C)cc1,264.0,329.5375,395.075,460.61249999999995,526.15,0.173622,0.16038342500000002,0.14714485,0.13390627500000002,0.12066770000000002,-2.559992193086274,245.72263828
COCCN1CCOCC1,248.5,303.13,357.76,412.39,467.02,0.176164,0.16217872,0.14819344,0.13420816000000002,0.12022288,-2.640118570489314,253.78581063
COC(C)(C)C,164.55,205.4625,246.375,287.2875,328.2,0.16715480325522497,0.15369053064475155,0.14061756663265623,0.12793591121893902,0.11564556440359998,-2.604470527757202,153.35543099
Oc1ccc(C)cc1OC,278.65,332.15,385.65,439.15,492.65,0.1334415315,0.12334661649999999,0.1132517015,0.10315678649999999,0.09306187149999999,-2.929758106351714,282.73920416
COCC(C)OC(=O)CC,221.5,275.2,328.9,382.6,436.3,0.152111725,0.13917808,0.12624443500000002,0.11331079,0.100377145,-2.819702543554354,238.41681488
COCCCCC,176.0,240.075,304.15,368.225,432.3,0.16594352,0.1473630515,0.128782583,0.11020211449999999,0.091621646,-2.911952232117643,247.37684673
CO,175.47,216.065,256.66,297.255,337.85,0.23439293,0.22298573500000002,0.21157853999999998,0.200171345,0.18876415000000002,-1.946983209617668,98.21145226
CS(=O)(=O)Cl,242.15,316.74,391.33,465.92,540.51,0.1271822185,0.1129795366,0.09877685470000001,0.0845741728,0.07037149090000001,-3.256776548185194,350.9723684
C=C(C)C#N,237.35,268.875,300.4,331.92499999999995,363.45,0.190331715,0.17920023749999997,0.16806875999999998,0.1569372825,0.14580580499999998,-2.496369812458134,211.16200454
C=C(C)C=O,192.15,229.4,266.65,303.9,341.15,0.15297049000000001,0.14286084,0.13275119000000002,0.12264154000000001,0.11253189000000001,-2.651865466038204,164.62560983
[Hg],234.31,444.0075,653.7049999999999,863.4024999999999,1073.1,7.638896599307791,10.316355508614782,12.432181937195647,13.98637588505039,14.978937352178999,2.963788833797693,-282.08364291
SCCC(=O)O,290.65,343.23749999999995,395.825,448.4125,501.0,0.207124303,0.19211688225,0.1771094615,0.16210204074999998,0.14709461999999998,-2.472458985560945,286.88363444
SCC(=O)O,256.65,315.73749999999995,374.825,433.9125,493.0,0.175233484,0.16193643300000002,0.148639382,0.13534233099999998,0.12204528,-2.576777071901757,243.60611827
CC1CCC(C(C)(C)OO)CC1,288.65,349.48749999999995,410.325,471.1625,532.0,0.149434477,0.13635319775,0.1232719185,0.11019063924999999,0.09710935999999999,-2.944796824755226,339.31997235
CC(C)C1C=CC(C)=CC1,192.62,256.5025,320.385,384.2675,448.15,0.141505668,0.12881860350000002,0.116131539,0.10344447450000001,0.09075741000000001,-2.821808584620624,203.86791806
CC(C)C1C=CC(=C)CC1,196.44,259.1175,321.79499999999996,384.47249999999997,447.15,0.13877889200000001,0.12682629275,0.11487369350000001,0.10292109425000001,0.09096849500000001,-2.812354753737631,199.04191375
CCCCC/C=CC/C=CCCCCCCCC(=O)O,268.15,358.11249999999995,448.075,538.0375,628.0,0.14547982650000002,0.129134539875,0.11278925325000001,0.096443966625,0.08009868,-3.088054376510534,384.62958464
C1=[C@](C)(CCC([C@](=C)(C))C1),198.8,261.75,324.70000000000005,387.65000000000003,450.6,0.13758476,0.125794225,0.11400368999999999,0.102213155,0.09042262,-2.818521996332227,200.48524623
CC(O)C#N,233.0,289.0,345.0,401.0,457.0,0.23660588,0.21669003999999997,0.19677419999999995,0.17685835999999996,0.15694251999999997,-2.370162140523385,248.29758624
C1=CON=C1,206.05,246.5125,286.975,327.4375,367.9,0.16081358499999998,0.15060489624999998,0.14039620749999998,0.13018751874999998,0.11997883,-2.560812376376201,167.32422443
CC(C)CC(=O)O,243.85,295.3075,346.765,398.22249999999997,449.68,0.1463275,0.13346312500000002,0.12059875,0.10773437500000001,0.09487,-2.970826455042661,288.11791084
C1CCCC1(C(C)C),161.79,221.23749999999998,280.685,340.1325,399.58,0.143169143,0.13078622875,0.1184033145,0.10602040025000001,0.093637486,-2.737260143390928,160.34590962
CC(C)N,177.95,209.85,241.75,273.65,305.55,0.17792059999999998,0.16732979999999997,0.156739,0.1461482,0.1355574,-2.441608321977458,139.23752273
CCCCCCCCCCCCCC(=O)OC(C)C,268.15,371.9,475.65,579.4,683.15,0.14446350750000003,0.12932119500000003,0.11417888250000002,0.09903657000000002,0.08389425750000001,-2.930608693529292,340.37357968
CC(I)C,183.15,228.025,272.9,317.775,362.65,0.09868478850000001,0.09216848975,0.085652191,0.07913589225,0.0726195935,-3.001124728549292,143.59788521
CC(C)OC(C)C,187.65,240.76250000000002,293.875,346.9875,400.1,0.13979107000000002,0.1251213975,0.11045172500000001,0.0957820525,0.08111238000000001,-3.108955474919973,254.80570909
C(Cl)(C)C,155.97,213.6525,271.335,329.0175,386.7,0.163205047,0.14504082775,0.12687660850000002,0.10871238925000001,0.09054817000000001,-2.912337253596465,216.78777392
C=CC(=O)OC(C)C,190.0,254.5,319.0,383.5,448.0,0.1628433,0.144852315,0.12686133,0.10887034500000001,0.09087936,-2.943174566874347,265.47690004
CC(=O)OC(C)C,199.75,255.1625,310.575,365.98749999999995,421.4,0.1645148525,0.147480495875,0.13044613925000004,0.11341178262500003,0.09637742600000002,-2.936429015566211,267.76978543
CC(=O)OCCC(C)C,194.65,263.4125,332.175,400.9375,469.7,0.1565961055,0.139217758875,0.12183941225,0.104461065625,0.087082719,-2.970273042226201,271.60959434
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,213.15,300.3625,387.575,474.7875,562.0,0.1592000605,0.143124180375,0.12704830025000002,0.110972420125,0.09489654,-2.765076837984185,255.19446614
CC(C)C#N,201.7,245.46499999999997,289.23,332.995,376.76,0.20548180000000002,0.19033911000000003,0.17519642000000002,0.16005373,0.14491104000000002,-2.413273436087116,188.6792053
CC(C)C(=O)O,227.15,291.05,354.95,418.85,482.75,0.15862046000000002,0.14228762,0.12595478000000002,0.10962194000000001,0.09328910000000003,-2.957220497522596,301.00339083
c1(C=C)ccc(CC(C)C)cc1,250.0,318.5,387.0,455.5,524.0,0.12918999999999997,0.11782447999999998,0.10645895999999998,0.09509343999999999,0.08372791999999998,-2.967943446454055,270.68382271
c1(CC(C)C)ccccc1,221.7,277.76,333.82,389.88,445.94,0.1365268,0.12553904,0.11455128,0.10356352,0.09257576,-2.848007634357614,219.4875717
CC(C)CN,188.55,226.6325,264.71500000000003,302.7975,340.88,0.19466948,0.180868382,0.16706728399999998,0.153266186,0.13946508800000001,-2.459992295072149,172.95650089
CC(C)OCC(C)C,180.0,242.4,304.8,367.20000000000005,429.6,0.1443988,0.128371984,0.112345168,0.09631835199999998,0.080291536,-3.060435488507828,252.1051416
CC(C)CC(=O)C,189.15,256.7825,324.415,392.0475,459.68,0.175518377,0.15593065235,0.1363429277,0.11675520305,0.0971674784,-2.859129290561047,265.45398365
