T1_true,T1_pred,T2_true,T2_pred,T3_true,T3_pred,T4_true,T4_pred,T5_true,T5_pred
0.331438232,0.410970180559003,7.524750511,7.06768548877131,11.0763294,10.8321008785237,13.14992746,13.2528162082491,14.55305733,14.9403229048376
-4.450916619,-3.33250485142412,5.715162381,5.41702753821628,10.29754679,10.0622398194052,12.77681863,12.9424158527077,14.40925168,14.9029372101593
1.579853623,2.11299076582278,8.058604696,7.83138379376018,11.29800357,11.2429796665023,13.22829888,13.5093305264426,14.61362568,15.1242306715735
-7.011461149,-5.30755955734886,4.171881168,3.91333342726384,9.441131711,8.94877533100786,12.32296879,12.1213646168065,14.18299685,14.3034776319785
-2.650435082,-1.24703691382211,6.809851523,6.9149886972868,11.00631545,11.116746967649,13.29532099,13.6778284038261,14.95564859,15.4022181671284
-5.240884159,-5.2056482963621,5.406926318,4.90874402404176,10.17374139,9.89954617701164,12.82834702,12.8731182011444,14.55482542,14.846864713177
-3.511502767,-3.69034480256586,6.891979945,6.25900939186876,11.26073941,10.9345611873211,13.55700454,13.6509970932492,15.03255752,15.4263714840988
-3.515056751,-3.27287214502843,6.703937107,6.21259765965655,11.05275205,10.8163280707344,13.40537192,13.5356402471798,14.90880875,15.330977436007
-7.947028395,-8.04143507607983,3.277150908,2.51007112322754,8.879594227,8.28125303671384,12.15579095,11.9207036601861,14.39775639,14.4254085455151
-5.660019987,-4.06446008095976,6.273574543,5.97923997981819,10.93741833,10.7777565072649,13.32524266,13.5891800259965,14.88705993,15.4360805346325
-7.178712453,-6.55454831315703,5.757604919,5.33681051815358,10.77725916,10.5770053183837,13.30437303,13.5267713773221,14.92789425,15.4184629977055
-10.40325996,-8.01026534691698,5.199153098,4.58709664748817,10.76939416,10.3670333673416,13.31005379,13.6851410679778,15.10966222,15.838102543408
-2.795951504,-1.4405882198355,7.206406657,7.19766181038742,11.3553287,11.432200722831,13.55781612,13.9464891713664,15.25472938,15.6118083131856
-4.248162488,-3.55431882476893,6.513828629,6.31859426769378,11.04358024,10.9745843237008,13.41951022,13.6844809961684,14.92832157,15.4575022590853
-3.167296823,-2.92537294406359,6.814343359,6.5291238116472,11.12610905,11.0349432373105,13.44111793,13.6715224988256,14.93913086,15.4022212582617
3.416780749,4.08939872726078,9.302526276,9.23286374522457,12.33460776,12.1814321237685,14.14215135,14.0930032150349,15.42168315,15.4328230254667
1.422538567,1.64975485561843,8.543652576,8.21916554025582,11.89220654,11.720378288567,13.81339594,13.8959405337938,15.11439346,15.3788976075033
1.002167455,5.60760112726255,8.446439065,10.8784409597767,12.07694301,13.7455055197863,14.15057956,15.547833175293,15.54141508,16.7856481275262
-3.825771113,-3.30758314851113,5.589206624,4.94148837754928,10.30097077,9.70529546432875,12.98524012,12.8074145728982,14.77176019,14.9881623088467
-0.474740554,-0.973519710185258,8.068843418,7.11511704805199,11.93919162,11.1909101611977,14.18142413,13.6465549088086,15.76575416,15.2879137397131
3.9165888,8.99224441876517,9.60010778,12.9641586486006,12.59931039,15.2342151692503,14.38975785,16.7032232821428,15.54675894,17.731602741937
-1.716463972,-1.36404348646338,7.639268014,7.41521123968427,11.66037856,11.5735883440472,13.81491099,13.9992436135221,15.20733957,15.588439945923
-5.459454673,-3.66755728575966,6.700903407,6.86359744712392,11.34138252,11.5156798426414,13.70576802,14.1374317571193,15.19483066,15.8199235740181
1.08078993,3.65026524695562,8.228904133,9.48003167545036,11.77921043,12.6906288064774,13.83056926,14.7233679815532,15.20626994,16.12596168935
3.511984977,2.10802602339196,9.289817054,8.06340219436149,12.2440558,11.4083437948455,14.01105255,13.5506687500725,15.27387671,15.0401129041127
-6.049125415,-6.73170130043229,5.593524122,4.92205777375119,10.45900495,10.4686106065693,13.13159645,13.7119716707022,14.95836299,15.8400850210029
-12.92327278,-6.16293133754927,3.655574087,5.30622560170145,10.30951547,10.6364004818546,13.62185833,13.7159000268321,15.59440428,15.7217439191578
3.022149587,3.18716086435105,9.407575942,9.13555951993592,12.50281627,12.3702660881982,14.31138461,14.4033767928962,15.54461418,15.7995476874217
-3.348831442,-2.22159627908759,6.983967301,6.73719490835901,11.56960603,11.4278184605044,13.99297091,14.3136470402424,15.59102207,16.2682563011448
-4.569524786,-4.19981306873411,5.298031119,4.54098601387474,9.867910955,9.43386270706638,12.39229597,12.5613522289409,14.09587341,14.7328795198371
-9.089050687,-3.74299070206443,4.92718304,6.78314687576753,10.54223524,11.6035233769819,13.36823437,14.3681563996189,15.09056605,16.1609715553009
4.33728662,4.6869330380075,9.782998518,9.48573838537196,12.56033933,12.492654628059,14.1743928,14.553427996778,15.2658824,16.0539196428899
3.50869086,3.34637332266881,8.657435418,8.37716419371233,11.64885121,11.6611944050609,13.55443459,13.9736445889502,14.92222328,15.6901054137439
-3.939605257,-2.16301150078672,6.501596147,6.19406578247609,11.12803036,10.7808919722576,13.47092727,13.6792710980577,14.91844543,15.6765687171816
-4.428300845,-5.69799231298132,6.65957498,5.4611189863542,11.37723735,10.8052820850159,13.86849826,13.9402363361161,15.48049102,16.0012200392626
-5.11547672,-4.58859117963227,6.321789657,5.62530083673337,11.26816267,10.9303227152501,13.79441122,14.1796857237623,15.37829283,16.3743054202299
