T1_true,T1_pred,T2_true,T2_pred,T3_true,T3_pred,T4_true,T4_pred,T5_true,T5_pred
-2.128785799,-2.00012282549562,-2.174191687,-2.13455095583183,-2.221757743,-2.22307125072478,-2.271699816,-2.28577049630356,-2.324267819,-2.33250827232726
-1.949454123,-1.70379469004602,-2.016223358,-1.83042761158617,-2.087771726,-1.92899673685004,-2.164836485,-2.00790076580625,-2.248339863,-2.07249116336601
-2.018109917,-1.91838134781181,-2.042955287,-2.07608073090175,-2.068433711,-2.18033366530768,-2.094578294,-2.25437403165811,-2.12142481,-2.30967277627637
-2.057872475,-2.01259326022756,-2.125765205,-2.11461997238091,-2.198605285,-2.19269715045942,-2.277170814,-2.25437227109384,-2.362439243,-2.304322257981
-1.931196241,-1.70173892923091,-2.021381748,-1.9895760555357,-2.12051423,-2.15370617138741,-2.230566377,-2.25977323239194,-2.354245076,-2.33395742155403
-1.971582918,-1.80752701597609,-2.069474111,-2.06154128740636,-2.177998271,-2.20274427611484,-2.299749989,-2.2926318671933,-2.438407226,-2.35487597768263
-1.963245649,-1.85597034768898,-2.025536147,-2.01761960246797,-2.091966023,-2.13407587959005,-2.163124831,-2.22196694672153,-2.239737804,-2.29065450438918
-1.826848159,-1.70830523198294,-1.864706362,-1.83679109948973,-1.904054396,-1.93409458283259,-1.945014339,-2.01033901102084,-1.98772392,-2.07169332225199
-1.662294075,-1.66580382892749,-1.745925209,-1.857307365024,-1.837194123,-1.98340621016842,-1.93763739,-2.0727197627076,-2.049307674,-2.13929543886936
-1.58291011,-1.6500449484646,-1.72793054,-1.88413125981903,-1.886845252,-2.01685435793948,-2.058616189,-2.10233489897398,-2.236635789,-2.1619855057605
-1.728812614,-1.77677014233187,-1.847036501,-2.01891632519651,-1.981134989,-2.1602952627136,-2.136042295,-2.25297334145889,-2.319424092,-2.31841734630055
-1.71085632,-1.81800581900719,-1.77949492,-1.91533652053576,-1.853194274,-1.98812041839254,-1.932760472,-2.04460378995001,-2.019208993,-2.0897109130413
-1.8272902,-1.77043774137296,-1.856573279,-1.83693955810958,-1.886739793,-1.89355294867538,-1.917844706,-1.94233054815023,-1.949948281,-1.9847943609992
-1.60556949,-1.47100885965847,-1.725120829,-1.73634886532203,-1.853947659,-1.90198841138517,-1.991918118,-2.0152329482256,-2.137130876,-2.09754811025903
-1.84321404,-1.78579736600244,-1.955571116,-2.00524294983181,-2.082169259,-2.13744937649422,-2.227149752,-2.22581256801571,-2.396772703,-2.2890403249391
-1.917007198,-1.98111780354756,-1.98846996,-2.08355353166989,-2.065435407,-2.16106030143043,-2.148822188,-2.22175134993894,-2.239800124,-2.27056347483298
-1.750268166,-1.77985584977557,-1.810424143,-1.85280533796737,-1.874431799,-1.91362214825754,-1.942818313,-1.96510097074268,-2.016227098,-2.00923845883796
-2.008225676,-2.09668232763951,-2.077720024,-2.17885336121782,-2.152406936,-2.24174021332428,-2.233125497,-2.29141879381641,-2.320936199,-2.33165455618947
-1.859198128,-1.79629986037071,-1.943080454,-1.97730577787562,-2.034648651,-2.08916992027873,-2.135454567,-2.16515610943156,-2.247573371,-2.22013931676645
-2.070309063,-1.98582663252815,-2.111509591,-2.27933999779246,-2.154480817,-2.42515247806795,-2.199381804,-2.51234010622184,-2.246394059,-2.57034089433701
-1.90107893,-1.85225523559309,-2.088854837,-2.20262002251796,-2.299897817,-2.37355531694929,-2.531573108,-2.47479685149898,-2.761040743,-2.54175017474207
-1.930565568,-1.79974775386873,-2.10278408,-2.17857691977408,-2.294606598,-2.37167038149271,-2.504615097,-2.48873143009785,-2.719197283,-2.56728079600137
-1.875797859,-1.67685309006848,-1.988969118,-2.01096929222205,-2.116602164,-2.19944473786024,-2.262942113,-2.32046622175494,-2.434430137,-2.40474875642261
-1.956057308,-1.91454977208839,-2.036446309,-2.12243769859355,-2.123867096,-2.25948642623203,-2.21966879,-2.3566331610801,-2.325630372,-2.42908959013445
-2.052268324,-2.00668821323245,-2.132178279,-2.17181896231775,-2.219032788,-2.28280152863606,-2.314154759,-2.36251790498444,-2.419285289,-2.4225492125011
-2.023642735,-1.95394191250613,-2.14341734,-2.18855198122738,-2.279515165,-2.32334765697852,-2.437098031,-2.41085428215741,-2.624244527,-2.4722431862083
-2.315824463,-2.11401865824762,-2.384136967,-2.28193278466194,-2.457460474,-2.39462441929042,-2.536588749,-2.47548799409476,-2.622520511,-2.53633937220144
-2.002195749,-1.89892775007514,-2.065699438,-2.00900177107777,-2.137142095,-2.09150244264848,-2.218020642,-2.15563715138949,-2.310337032,-2.206924623499
-1.915786135,-1.92887080934119,-1.957950923,-1.9694352236842,-2.001972143,-2.00424058696827,-2.048020824,-2.03443206600602,-2.096292778,-2.06087001148521
-1.535419298,-1.56111767960146,-1.595766185,-1.63913173016871,-1.659990034,-1.7003849627329,-1.728623401,-1.74975506196559,-1.802316721,-1.79039396165137
-1.770901517,-1.70876891153797,-1.85058191,-1.86859469293824,-1.937165267,-1.96914612504384,-2.031962065,-2.03823968561838,-2.136695471,-2.08864097131671
-1.663646758,-1.63335342841747,-1.772040661,-1.85773920663501,-1.893628416,-2.00503762146202,-2.032072957,-2.10915061786691,-2.192812279,-2.18664178623634
-1.672458906,-1.70839682230431,-1.789194597,-1.909189833704,-1.921381015,-2.02875113961102,-2.073741204,-2.10808107107552,-2.253561448,-2.16456150753958
-1.810400387,-1.71418099493838,-1.931067443,-1.94687259888331,-2.068319126,-2.08043775188254,-2.227451821,-2.16709562308359,-2.416790162,-2.22786540965743
-1.700175922,-1.60857044134372,-1.774772394,-1.77600164727855,-1.860751293,-1.88466067463618,-1.960752557,-1.96087279032296,-2.078543993,-2.01728347195558
-2.048458007,-2.09593741354653,-2.125581398,-2.21787529564805,-2.209153625,-2.30662655192,-2.300352376,-2.37411647541156,-2.400710661,-2.42716817102619
-1.85358197,-1.71743706603511,-1.938373358,-1.89717698467348,-2.03102604,-2.01911880514431,-2.133148065,-2.10727966148871,-2.246897679,-2.17398916153438
-1.971443465,-1.85500578567602,-2.121351925,-2.15770776059126,-2.287696108,-2.30191940881492,-2.470878225,-2.38628975658773,-2.666506361,-2.44166612579816
-2.049961737,-2.06338897452579,-2.16077997,-2.21486708594134,-2.28542731,-2.31216944403928,-2.427854042,-2.37995086073515,-2.593989616,-2.42987666861615
-1.898658287,-1.91024419866237,-1.978691792,-2.04343834854533,-2.065692293,-2.12846630878348,-2.160989422,-2.1874541817186,-2.266333987,-2.23077594569907
-1.813686111,-1.82606692593622,-1.899318697,-1.95237069635003,-1.992976833,-2.03768220018301,-2.096321884,-2.09917128024436,-2.211591288,-2.14559390971971
-2.027682186,-1.96791655250601,-2.117751268,-2.1743593131559,-2.216743078,-2.29843463736669,-2.326621849,-2.38123919202949,-2.450081564,-2.44042832763317
-1.731574426,-1.70284821340505,-1.821761166,-1.87876287091836,-1.920895139,-1.98655188909489,-2.030949124,-2.05936961064747,-2.154630144,-2.11185979921832
-1.763742219,-1.70806476792756,-1.838388654,-1.85510539027522,-1.919059934,-1.95770048624582,-2.006814679,-2.03335616594349,-2.10301763,-2.09145162139904
-1.783585095,-1.74877610180165,-1.863440963,-1.90265391637827,-1.950231575,-2.01047026181464,-2.045276901,-2.09021486356573,-2.150313802,-2.15158796323115
-1.917076464,-1.87979049238315,-2.021079996,-2.05756133497261,-2.137169388,-2.17671945583552,-2.268527445,-2.26215037884978,-2.419787672,-2.32639828403016
-1.934728347,-1.90084802517254,-2.045456086,-2.15616980269381,-2.169988916,-2.3001088286766,-2.312266103,-2.3924990748976,-2.478198112,-2.45682667622485
-1.880304959,-1.80927408609393,-1.941011018,-1.93637505089517,-1.991535365,-2.02458284628106,-2.03008393,-2.08938023159636,-2.055138434,-2.13899510521667
-1.830735436,-1.81848693310729,-1.894394111,-1.89733975023371,-1.946319182,-1.95211390569002,-1.98439696,-1.99237762700894,-2.006907101,-2.02322242408434
-1.843072051,-1.91746151589433,-1.946772619,-2.13874893403823,-2.062484587,-2.26910867210218,-2.193359466,-2.35503262803486,-2.343979069,-2.41593277585759
-1.753113152,-1.68176233701336,-1.854112269,-1.89188669745734,-1.96647017,-2.02084891551221,-2.09306936,-2.10806169184299,-2.238051228,-2.17097397264385
-2.371766782,-1.9827444324338,-2.447157861,-2.09399409763265,-2.528699611,-2.16835861093646,-2.617485485,-2.22157332367357,-2.714929225,-2.26153770225625
-2.29613802,-1.93538997928991,-2.383699247,-2.19792357504642,-2.479669647,-2.33930306206516,-2.58583769,-2.42767092055877,-2.704631053,-2.48813556447843
-1.876987983,-1.92199007689686,-1.972783184,-2.10265943066879,-2.078736824,-2.21111914809241,-2.197261759,-2.28344987385205,-2.331747832,-2.33512653679525
-1.589336278,-1.47367319370257,-1.680762722,-1.69976445665645,-1.781396843,-1.83605572946993,-1.893303126,-1.92718302463325,-2.019329089,-1.99240507505533
-1.798919287,-1.75843099962104,-1.849883618,-1.91004519532249,-1.90452063,-2.01546191260889,-1.963620275,-2.09300495311239,-2.028370113,-2.1524383233931
-1.967928046,-1.85127286665528,-2.045147282,-1.981528487306,-2.128832075,-2.07668291450118,-2.220164906,-2.1492396296549,-2.320685603,-2.20639425398918
-1.813064662,-1.59807508705955,-1.929270656,-1.87285456443403,-2.060778073,-2.03845296472102,-2.212236474,-2.14915803188102,-2.390800977,-2.22838361028482
-1.655911262,-1.79230528423478,-1.7442301,-1.94187104538928,-1.841111491,-2.04479830277116,-1.948395736,-2.11995909385083,-2.068588648,-2.17725367295862
-1.962125499,-1.99156824019746,-2.020862459,-2.06817607476404,-2.083265929,-2.1292266192815,-2.149824311,-2.17902188336362,-2.221130602,-2.22041172132032
-1.719949542,-2.00192285699312,-1.790875784,-2.10729276007876,-1.867219224,-2.18187142605558,-1.949876308,-2.23743488954182,-2.039986241,-2.28043344665094
-2.048105396,-2.20957329658745,-2.095075414,-2.24515427499477,-2.144360814,-2.27505096838966,-2.19620176,-2.30052458848266,-2.250877835,-2.32248915116574
-1.902147736,-1.91590275753232,-1.959719678,-2.06494687634997,-2.020809724,-2.18119898723707,-2.085875987,-2.27440869194605,-2.155472334,-2.35080901515801
-1.628295016,-1.64159477001408,-1.789520558,-1.92902063982124,-1.967269517,-2.08786561402981,-2.159318397,-2.1886394972427,-2.352940558,-2.25826588690567
-2.214217382,-2.04000401988513,-2.310318968,-2.24020198962545,-2.412919771,-2.36178707178409,-2.523100881,-2.44346396534734,-2.642251543,-2.50211142397879
-1.667107323,-1.70641720098698,-1.748348674,-1.82630382234428,-1.836778484,-1.91076599615645,-1.933793444,-1.97348400945912,-2.041241534,-2.02189664651281
-1.43724209,-1.39864759774449,-1.531605015,-1.54763146008588,-1.635808992,-1.64176330973286,-1.752148232,-1.70662648529039,-1.883826374,-1.75403494626877
-1.69537399,-1.65560185383212,-1.79863971,-1.86433391149438,-1.913810407,-1.98911563607563,-2.043993074,-2.07211381758539,-2.19369616,-2.13130529849998
-1.115420987,-1.27738216622617,-1.209984002,-1.52539818003702,-1.314432074,-1.67465356136935,-1.431075725,-1.77434339237421,-1.5631441,-1.84564183670083
-1.81029401,-1.71848295158875,-1.876803934,-1.87057147725078,-1.948054607,-1.98002613603641,-2.024774085,-2.06256949355657,-2.107872194,-2.12704035200523
-1.985504814,-1.90710543388496,-2.049930337,-1.9941013998543,-2.118794083,-2.06199930991665,-2.192753085,-2.11646635081648,-2.272622023,-2.16112866871418
-2.060155338,-2.01624427940926,-2.164171409,-2.21931216080879,-2.280276427,-2.34973728094314,-2.411654498,-2.44058466122112,-2.562941275,-2.50749645554685
-1.948979788,-1.9181229706344,-2.100858588,-2.14998767082987,-2.266595832,-2.28985135143458,-2.443627524,-2.38340647922397,-2.620888555,-2.45038510126012
-1.728226426,-1.75062594762544,-1.751485004,-1.77866626558094,-1.775297451,-1.80508332359146,-1.799690791,-1.83001524307027,-1.824694076,-1.85358277348571
-2.014091863,-1.82663546517147,-2.092756866,-1.95730636548603,-2.17814249,-2.05172232725323,-2.271505249,-2.12313365664008,-2.374490722,-2.17903467869918
-1.464379153,-1.34189922141672,-1.583073615,-1.5906627769819,-1.717778063,-1.73499168169383,-1.87349496,-1.82924110290886,-2.05801335,-1.8956228191115
